SITUAÇÃO;MARCA/MODELO;ANO/MODELO;COR;DATA DES;MES;
FURTADO;I/CHEVROLET AGILE LTZ;2011;PRATA;10/02/2020 00:00:00;FEVEREIRO
ROUBADO;HYUNDAI/HB20 1.6A COMF;2019;BRANCO;10/02/2020 00:10:00;FEVEREIRO
FURTADO;FIAT/FIAT UNO S;1989;VERDE;10/02/2020 01:00:00;FEVEREIRO
FURTADO;FIAT/UNO ATTRACTIVE 1.0;2020;BRANCO;10/02/2020 03:30:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.6M COMF;0;BRANCO;10/02/2020 05:00:00;FEVEREIRO
FURTADO;GM/CORSA GSI 16V;1995;VERMELHO;10/02/2020 08:00:00;FEVEREIRO
FURTADO;I/NISSAN TIIDA 1.8 S;2008;PRETA;10/02/2020 12:45:00;FEVEREIRO
FURTADO;HONDA/CG 150 TITAN KS;2008;VERMELHO;10/02/2020 14:30:00;FEVEREIRO
ROUBADO;HARLEYDAVIDSON/FLHTCI;2006;PRETA;10/02/2020 17:30:00;FEVEREIRO
FURTADO;I/FIAT FREEMONT PRECISIO;2012;CINZA;10/02/2020 19:40:00;FEVEREIRO
FURTADO;RENAULT/SANDERO EXP 16;2008;PRATA;10/02/2020 20:50:00;FEVEREIRO
FURTADO;HONDA/NXR150 BROS KS;2008;PRETA;11/02/2020 00:00:00;FEVEREIRO
FURTADO;GM/KADETT GL;1995;PRETA;11/02/2020 05:00:00;FEVEREIRO
FURTADO;VW/NOVA SAVEIRO RB MBVS;2018;BRANCO;11/02/2020 06:30:00;FEVEREIRO
FURTADO;CHEVROLET/CELTA 1.0L LT;0;PRATA;11/02/2020 10:55:00;FEVEREIRO
ROUBADO;NISSAN/MARCH 10S;2018;BRANCO;11/02/2020 16:40:00;FEVEREIRO
FURTADO;GM/CORSA WIND;1996;CINZA;11/02/2020 18:00:00;FEVEREIRO
FURTADO;GM/CLASSIC LIFE;2010;BEGE;11/02/2020 19:00:00;FEVEREIRO
FURTADO;FIAT/UNO MILLE SX;1997;BRANCO;11/02/2020 20:00:00;FEVEREIRO
ROUBADO;FORD/FORD PAMPA L;1994;PRATA;12/02/2020 00:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 FAN;2008;PRETA;12/02/2020 00:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS2;2017;BRANCO;12/02/2020 00:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS2;2017;BRANCO;12/02/2020 00:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS2;2017;BRANCO;12/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL;0;CINZA;12/02/2020 04:00:00;FEVEREIRO
FURTADO;JEEP/COMPASS LONGITUDE F;2019;BRANCO;12/02/2020 14:07:00;FEVEREIRO
FURTADO;PEUGEOT/207PASSION XR S;2011;CINZA;12/02/2020 15:30:00;FEVEREIRO
ROUBADO;HONDA/CG 160 TITAN;2019;PRATA;12/02/2020 17:30:00;FEVEREIRO
FURTADO;FIAT/SIENA EL 1.4 FLEX;2014;PRATA;12/02/2020 18:00:00;FEVEREIRO
FURTADO;YAMAHA/FACTOR YBR125 ED;0;PRETA;12/02/2020 19:00:00;FEVEREIRO
ROUBADO;HONDA/CG 160 FAN;2019;CINZA;12/02/2020 22:00:00;FEVEREIRO
FURTADO;VW/PARATI 16V;1998;PRATA;13/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL 16V POWER;2003;PRETA;13/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/UNO WAY 1.0;2013;PRATA;13/02/2020 00:00:00;FEVEREIRO
ROUBADO;SR/FACCHINI SRF CF;2016;CINZA;13/02/2020 01:00:00;FEVEREIRO
ROUBADO;SCANIA/P 360 A6X2;2013;BRANCO;13/02/2020 01:00:00;FEVEREIRO
FURTADO;VW/CROSSFOX GII;2013;PRATA;13/02/2020 01:30:00;FEVEREIRO
FURTADO;VW/31.320 CNC 6X4;2010;BRANCO;13/02/2020 03:00:00;FEVEREIRO
FURTADO;FORD/CARGO 2628 E;2009;BRANCO;13/02/2020 03:00:00;FEVEREIRO
FURTADO;VW/SAVEIRO CE CROSS MA;2016;BRANCO;13/02/2020 05:00:00;FEVEREIRO
ROUBADO;VW/SANTANA CL 1800 I;1994;VERDE;13/02/2020 06:00:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;2018;PRATA;13/02/2020 07:40:00;FEVEREIRO
FURTADO;HONDA/FIT LX FLEX;2013;CINZA;13/02/2020 09:40:00;FEVEREIRO
FURTADO;VW/GOL 1.0 GIV;2014;VERMELHO;13/02/2020 11:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS;0;PRATA;13/02/2020 16:30:00;FEVEREIRO
FURTADO;VW/NOVO GOL 1.6 CITY;2014;PRATA;13/02/2020 20:00:00;FEVEREIRO
ROUBADO;FORD/FIESTA HA 1.6L SE A;2014;PRETA;13/02/2020 20:30:00;FEVEREIRO
ROUBADO;HONDA/CG 150 TITAN KS;2008;PRETA;13/02/2020 21:00:00;FEVEREIRO
ROUBADO;VW/FOX 1.6 PRIME GII;2012;PRETA;13/02/2020 22:06:00;FEVEREIRO
ROUBADO;I/CHRYSLER 300C V6;2008;PRATA;14/02/2020 02:20:00;FEVEREIRO
FURTADO;VW/PARATI CL 1.8 MI;1997;VERDE;14/02/2020 06:00:00;FEVEREIRO
FURTADO;FIAT/PALIO ESSENCE 1.6;2013;PRETA;14/02/2020 06:00:00;FEVEREIRO
FURTADO;FIAT/UNO ATTRACTIVE 1.0;2019;BRANCO;14/02/2020 06:00:00;FEVEREIRO
FURTADO;FIAT/UNO ATTRACTIVE 1.0;2019;BRANCO;14/02/2020 06:00:00;FEVEREIRO
FURTADO;RENAULT/LOGAN AUTH 1016V;2015;CINZA;14/02/2020 07:00:00;FEVEREIRO
FURTADO;GM/KADETT GL;1995;AZUL;14/02/2020 12:00:00;FEVEREIRO
ROUBADO;I/CITROEN C4 PALLAS20GAF;2010;PRATA;14/02/2020 18:00:00;FEVEREIRO
FURTADO;I/HYUNDAI TUCSON GL 20L;2008;PRATA;14/02/2020 19:00:00;FEVEREIRO
ROUBADO;VW/KOMBI;2011;BRANCO;14/02/2020 20:00:00;FEVEREIRO
ROUBADO;VW/KOMBI;2011;BRANCO;14/02/2020 20:00:00;FEVEREIRO
ROUBADO;VW/SAVEIRO CS ST MB;2016;BRANCO;14/02/2020 20:00:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;2018;PRATA;14/02/2020 20:30:00;FEVEREIRO
FURTADO;VW/GOL PLUS MI;1997;BRANCO;15/02/2020 00:00:00;FEVEREIRO
ROUBADO;CHEV/PRISMA 10MT JOYE;2019;BRANCO;15/02/2020 01:00:00;FEVEREIRO
ROUBADO;HONDA/CG 125 FAN KS;2012;VERMELHO;15/02/2020 02:00:00;FEVEREIRO
FURTADO;VW/NOVO FOX HL SD;0;BRANCO;15/02/2020 02:30:00;FEVEREIRO
FURTADO;VW/8.120 EURO3;2005;AMARELO;15/02/2020 04:30:00;FEVEREIRO
ROUBADO;GM/MONZA SL/E 1.8;1988;VERDE;15/02/2020 06:00:00;FEVEREIRO
ROUBADO;CHEVROLET/CRUZE LTZ NB;2014;PRATA;15/02/2020 21:00:00;FEVEREIRO
FURTADO;FIAT/SIENA FIRE FLEX;2008;CINZA;16/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/STRADA FIRE FLEX;2011;BRANCO;16/02/2020 00:00:00;FEVEREIRO
FURTADO;I/HYUNDAI AZERA 3.3 V6;2011;PRETA;16/02/2020 00:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 TITAN KS;2000;VERMELHO;16/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/8.160 DRC 4X2;0;BRANCO;16/02/2020 00:30:00;FEVEREIRO
ROUBADO;CHEVROLET/MONTANA LS;2013;BRANCO;16/02/2020 02:00:00;FEVEREIRO
FURTADO;HONDA/CIVIC LXS;2007;PRATA;16/02/2020 03:00:00;FEVEREIRO
FURTADO;VW/GOL 16V;0;AZUL;16/02/2020 03:15:00;FEVEREIRO
FURTADO;IMP/FIAT PALIO ED;0;BRANCO;16/02/2020 04:00:00;FEVEREIRO
FURTADO;VW/GOL MI;1997;VERDE;16/02/2020 04:30:00;FEVEREIRO
FURTADO;I/FORD FIESTA SD 1.6LSE;2014;CINZA;16/02/2020 17:00:00;FEVEREIRO
FURTADO;I/HONDA CITY EX FLEX;2013;PRATA;16/02/2020 18:00:00;FEVEREIRO
FURTADO;GM/KADETT SL/E EFI;1993;CINZA;16/02/2020 20:51:00;FEVEREIRO
FURTADO;VW/GOL SPECIAL;2002;CINZA;17/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/KOMBI;0;BRANCO;17/02/2020 07:20:00;FEVEREIRO
FURTADO;VW/KOMBI;0;BRANCO;17/02/2020 07:20:00;FEVEREIRO
ROUBADO;M.BENZ/ATEGO 1719;2013;BRANCO;17/02/2020 09:30:00;FEVEREIRO
FURTADO;VW/GOL 1.0;0;PRETA;17/02/2020 20:30:00;FEVEREIRO
FURTADO;VW/GOL 1000I;1996;BRANCO;17/02/2020 21:30:00;FEVEREIRO
FURTADO;FIAT/MOBI DRIVE;0;BRANCO;17/02/2020 22:30:00;FEVEREIRO
ROUBADO;HONDA/CG 150 SPORT;2008;CINZA;17/02/2020 23:50:00;FEVEREIRO
FURTADO;HONDA/CG 150 TITAN KS;2004;PRETA;18/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/NOVA SAVEIRO RB MBVS;2018;BRANCO;18/02/2020 02:00:00;FEVEREIRO
ROUBADO;I/M.BENZ GLA200;2015;PRETA;18/02/2020 04:50:00;FEVEREIRO
FURTADO;HONDA/XRE 300;0;PRETA;18/02/2020 14:15:00;FEVEREIRO
ROUBADO;YAMAHA/YBR150 FACTOR ED;0;PRETA;18/02/2020 14:35:00;FEVEREIRO
FURTADO;FORD/ECOSPORT XLT 1.6L;0;VERMELHO;18/02/2020 14:50:00;FEVEREIRO
FURTADO;HONDA/CG150 TITAN MIX KS;2009;CINZA;18/02/2020 16:30:00;FEVEREIRO
FURTADO;FIAT/UNO ELETRONIC;1996;VERMELHO;18/02/2020 18:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS;2015;PRATA;18/02/2020 19:00:00;FEVEREIRO
FURTADO;VW/PARATI LS;1986;CINZA;18/02/2020 20:30:00;FEVEREIRO
FURTADO;I/PEUGEOT 307 16 PR PK;2009;PRATA;18/02/2020 23:40:00;FEVEREIRO
FURTADO;VW/NOVO GOL CL MBV;2017;PRATA;19/02/2020 00:00:00;FEVEREIRO
ROUBADO;CHEVROLET/CRUZE LT NB;2012;PRATA;19/02/2020 04:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 FAN KS;2010;PRETA;19/02/2020 06:00:00;FEVEREIRO
FURTADO;VW/NOVO VOYAGE 1.6 CONF.;0;PRATA;19/02/2020 07:00:00;FEVEREIRO
ROUBADO;VOLVO/FM 380 6X2T;2019;BRANCO;19/02/2020 11:20:00;FEVEREIRO
FURTADO;FORD/ECOSPORT;2004;PRATA;19/02/2020 12:00:00;FEVEREIRO
FURTADO;GM/MONZA GL;1995;VERMELHO;19/02/2020 18:00:00;FEVEREIRO
FURTADO;HONDA/CG 150 TITAN KS;2008;PRETA;19/02/2020 18:00:00;FEVEREIRO
FURTADO;VW/VOYAGE 1.6 COMFORTL;0;VERMELHO;19/02/2020 19:30:00;FEVEREIRO
FURTADO;FORD/FORD F 1000;0;CINZA;19/02/2020 20:00:00;FEVEREIRO
FURTADO;YAMAHA/T115 CRYPTON K;2015;ROXA;19/02/2020 21:00:00;FEVEREIRO
FURTADO;RENAULT/MEGANEGT DYN 20A;0;PRETA;19/02/2020 21:00:00;FEVEREIRO
ROUBADO;YAMAHA/YS150 FAZER ED;2014;PRETA;19/02/2020 21:15:00;FEVEREIRO
ROUBADO;HONDA/FIT LX FLEX;2010;PRETA;19/02/2020 21:45:00;FEVEREIRO
ROUBADO;CITROEN/C3 90M ORIGINE;2016;PRATA;19/02/2020 22:30:00;FEVEREIRO
ROUBADO;CHEVROLET/CRUZE LT HB;2014;BRANCO;19/02/2020 22:30:00;FEVEREIRO
ROUBADO;HONDA/NXR150 BROS MIX KS;2010;PRETA;19/02/2020 23:00:00;FEVEREIRO
FURTADO;HONDA/NXR150 BROS MIX ES;2010;BRANCO;20/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/NOVA SAVEIRO CE CROSS;2014;BRANCO;20/02/2020 00:00:00;FEVEREIRO
FURTADO;I/CHEV AGILE 1.4MA LTZ;0;PRATA;20/02/2020 00:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 FAN KS;2009;PRETA;20/02/2020 00:30:00;FEVEREIRO
FURTADO;FIAT/UNO VIVACE 1.0;2014;BRANCO;20/02/2020 06:00:00;FEVEREIRO
FURTADO;FIAT/MOBI LIKE;2019;VERMELHO;20/02/2020 07:40:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS;2014;PRATA;20/02/2020 10:25:00;FEVEREIRO
FURTADO;VW/GOL SPECIAL;1999;BRANCO;20/02/2020 12:00:00;FEVEREIRO
FURTADO;FIAT/UNO MILLE ECONOMY;2009;AZUL;20/02/2020 12:00:00;FEVEREIRO
FURTADO;VW/GOL 1.0 GIV;2009;CINZA;20/02/2020 12:00:00;FEVEREIRO
FURTADO;CHEVROLET/ONIX 1.4MT LTZ;2014;BRANCO;20/02/2020 12:10:00;FEVEREIRO
FURTADO;FIAT/UNO ELETRONIC;1995;AZUL;20/02/2020 15:00:00;FEVEREIRO
FURTADO;YAMAHA/FACTOR YBR125 K;0;PRETA;20/02/2020 16:30:00;FEVEREIRO
FURTADO;CITROEN/C3 GLX 14 FLEX;2009;PRATA;20/02/2020 18:00:00;FEVEREIRO
FURTADO;VW/SANTANA;1997;VERDE;20/02/2020 18:00:00;FEVEREIRO
FURTADO;IMP/VW VOYAGE GL;0;BRANCO;21/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/NOVO CROSSFOX MA;2015;BRANCO;21/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/STRADA WORKING;2016;BRANCO;21/02/2020 02:30:00;FEVEREIRO
FURTADO;FIAT/MOBI LIKE;2020;BRANCO;21/02/2020 02:50:00;FEVEREIRO
FURTADO;HONDA/CG150 START;2015;PRETA;21/02/2020 06:00:00;FEVEREIRO
FURTADO;HONDA/CIVIC LX;0;CINZA;21/02/2020 07:02:00;FEVEREIRO
FURTADO;HONDA/CIVIC LX;0;CINZA;21/02/2020 07:02:00;FEVEREIRO
FURTADO;VW/GOL 1.0L MC5;2019;CINZA;21/02/2020 12:00:00;FEVEREIRO
FURTADO;IMP/VW VOYAGE GL;0;PRATA;21/02/2020 18:00:00;FEVEREIRO
FURTADO;IMP/VW VOYAGE GL;0;PRATA;21/02/2020 18:00:00;FEVEREIRO
FURTADO;HONDA/CB 300R;2012;AZUL;21/02/2020 23:00:00;FEVEREIRO
FURTADO;RENAULT/DUSTER 16 4X2;2016;PRETA;22/02/2020 00:00:00;FEVEREIRO
FURTADO;TOYOTA/COROLLA XEI18FLEX;2009;PRETA;22/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/PUNTO 1.4;2010;VERMELHO;22/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/FIORINO IE;1996;BRANCO;22/02/2020 11:30:00;FEVEREIRO
FURTADO;I/GM CAPTIVA SPORT FWD;0;PRETA;22/02/2020 11:30:00;FEVEREIRO
FURTADO;FIAT/STRADA ADVENT FLEX;2009;VERDE;22/02/2020 17:00:00;FEVEREIRO
FURTADO;I/PEUGEOT 207HB XR;2013;BRANCO;22/02/2020 18:00:00;FEVEREIRO
FURTADO;FORD/ESCORT L;1991;VERDE;22/02/2020 18:57:00;FEVEREIRO
ROUBADO;HONDA/CG 160 FAN;2019;PRETA;22/02/2020 19:00:00;FEVEREIRO
ROUBADO;HONDA/XRE 300;2014;BRANCO;22/02/2020 20:30:00;FEVEREIRO
FURTADO;DAFRA/SPEED 150;2008;PRATA;22/02/2020 21:00:00;FEVEREIRO
ROUBADO;KAWASAKI/NINJA ZX-10R;2012;VERDE;22/02/2020 21:00:00;FEVEREIRO
FURTADO;HONDA/NXR150 BROS ES;2008;VERMELHO;22/02/2020 21:30:00;FEVEREIRO
ROUBADO;VW/GOL 1.0;2006;PRATA;22/02/2020 22:50:00;FEVEREIRO
FURTADO;VW/KOMBI;1998;BRANCO;23/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL 1.0;2001;CINZA;23/02/2020 00:00:00;FEVEREIRO
FURTADO;HONDA/CG150 START;2015;PRETA;23/02/2020 00:00:00;FEVEREIRO
FURTADO;GM/CORSA WIND;1994;CINZA;23/02/2020 00:30:00;FEVEREIRO
FURTADO;VW/GOL CL;1992;BEGE;23/02/2020 01:00:00;FEVEREIRO
FURTADO;VW/GOL CL;1989;PRATA;23/02/2020 01:00:00;FEVEREIRO
FURTADO;CHEVROLET/CRUZE LTZ HB;2015;BRANCO;23/02/2020 06:00:00;FEVEREIRO
FURTADO;CHEVROLET/CRUZE LTZ HB;2015;BRANCO;23/02/2020 06:00:00;FEVEREIRO
FURTADO;FIAT/UNO CS;1990;CINZA;23/02/2020 09:00:00;FEVEREIRO
FURTADO;PEUGEOT/207HB XS A;0;CINZA;23/02/2020 09:00:00;FEVEREIRO
FURTADO;VW/SANTANA 2000 MI EVID.;1998;VERDE;23/02/2020 12:00:00;FEVEREIRO
FURTADO;I/GM CORSA CLASSIC;2003;CINZA;23/02/2020 19:00:00;FEVEREIRO
FURTADO;VW/GOL CLI;1996;VERMELHO;23/02/2020 21:30:00;FEVEREIRO
FURTADO;RENAULT/SANDERO STEPWAY;2010;VERDE;23/02/2020 22:00:00;FEVEREIRO
FURTADO;GM/KADETT SL/E;1991;PRETA;24/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL 1.0;2012;PRETA;24/02/2020 00:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS2;2018;BRANCO;24/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/UNO ELETRONIC;1994;CINZA;24/02/2020 00:30:00;FEVEREIRO
FURTADO;VW/VOYAGE 1.6 COMFORTL;2010;CINZA;24/02/2020 00:30:00;FEVEREIRO
ROUBADO;VW/UP MOVE MA;2015;VERMELHO;24/02/2020 00:57:00;FEVEREIRO
ROUBADO;HONDA/CB250F TWISTER CBS;2019;BRANCO;24/02/2020 01:00:00;FEVEREIRO
FURTADO;HONDA/C100 BIZ ES;0;PRETA;24/02/2020 14:30:00;FEVEREIRO
ROUBADO;CHEVROLET/CELTA 1.0L LT;0;PRATA;24/02/2020 15:00:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;0;PRATA;24/02/2020 20:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 FAN ES;2012;VERMELHO;24/02/2020 21:00:00;FEVEREIRO
ROUBADO;HONDA/CG 150 FAN ESI;2011;PRETA;24/02/2020 22:30:00;FEVEREIRO
ROUBADO;HONDA/CG 150 FAN ESI;2011;PRETA;24/02/2020 22:30:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS2;2018;BRANCO;25/02/2020 00:00:00;FEVEREIRO
ROUBADO;RENAULT/DUSTER 16 D 4X2;2013;CINZA;25/02/2020 07:50:00;FEVEREIRO
FURTADO;GM/CLASSIC SPIRIT;0;CINZA;25/02/2020 08:00:00;FEVEREIRO
FURTADO;CHEVROLET/ONIX 1.0MT LT;0;PRETA;25/02/2020 09:30:00;FEVEREIRO
FURTADO;VW/SAVEIRO CL;1991;PRETA;25/02/2020 18:00:00;FEVEREIRO
ROUBADO;FIAT/UNO VIVACE 1.0;0;PRATA;25/02/2020 19:00:00;FEVEREIRO
FURTADO;HONDA/CIVIC LXR;0;CINZA;25/02/2020 19:45:00;FEVEREIRO
ROUBADO;YAMAHA/FACTOR YBR125 ED;2011;VERMELHO;25/02/2020 21:00:00;FEVEREIRO
FURTADO;VW/GOL 1000;1996;BEGE;25/02/2020 22:00:00;FEVEREIRO
FURTADO;RENAULT/SANDERO STW 16HP;2014;CINZA;25/02/2020 22:20:00;FEVEREIRO
FURTADO;IMP/M.A.JCB 214;2002;AMARELO;26/02/2020 00:00:00;FEVEREIRO
FURTADO;IMP/M.A.JCB 214;2002;AMARELO;26/02/2020 00:00:00;FEVEREIRO
FURTADO;FORD/DELREY BELINA 1.8L;1990;AZUL;26/02/2020 00:00:00;FEVEREIRO
FURTADO;YAMAHA/YBR 125ED;2002;ROXA;26/02/2020 00:00:00;FEVEREIRO
FURTADO;YAMAHA/YBR 125K;2007;PRATA;26/02/2020 00:00:00;FEVEREIRO
FURTADO;FORD/FIESTA SEDAN1.6FLEX;2005;PRETA;26/02/2020 00:00:00;FEVEREIRO
FURTADO;HONDA/CG 150 TITAN KS;0;VERMELHO;26/02/2020 03:00:00;FEVEREIRO
FURTADO;VW/GOL CL;0;AZUL;26/02/2020 03:31:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;0;PRETA;26/02/2020 08:20:00;FEVEREIRO
FURTADO;IMP/FIAT TIPO 1.6IE;1995;CINZA;26/02/2020 11:45:00;FEVEREIRO
FURTADO;VW/8.150E DELIVERY;2009;BRANCO;26/02/2020 12:00:00;FEVEREIRO
FURTADO;FIAT/UNO MILLE EX;1999;CINZA;26/02/2020 16:09:00;FEVEREIRO
FURTADO;GM/CORSA WIND;2001;AZUL;26/02/2020 20:00:00;FEVEREIRO
FURTADO;RENAULT/SANDERO STW 16HP;2014;CINZA;26/02/2020 22:20:00;FEVEREIRO
ROUBADO;HONDA/CG 150 TITAN ES;2004;VERMELHO;26/02/2020 23:30:00;FEVEREIRO
FURTADO;VW/GOL 1.0L MC4;2020;CINZA;27/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/UNO VIVACE 1.0;0;PRATA;27/02/2020 05:00:00;FEVEREIRO
ROUBADO;I/LR R.ROVER 4.4 TDV8;2011;BRANCO;27/02/2020 05:45:00;FEVEREIRO
FURTADO;FORD/ESCORT L;1992;PRATA;27/02/2020 06:00:00;FEVEREIRO
FURTADO;VW/NOVO VOYAGE 1.6;0;CINZA;27/02/2020 09:00:00;FEVEREIRO
ROUBADO;RENAULT/MEGANESD DYN 16;2008;PRETA;27/02/2020 12:00:00;FEVEREIRO
FURTADO;VW/GOL CLI;1995;VERMELHO;27/02/2020 12:00:00;FEVEREIRO
ROUBADO;VW/UP MOVE MB;2016;BRANCO;27/02/2020 16:50:00;FEVEREIRO
FURTADO;VW/GOL CL;1989;CINZA;27/02/2020 18:00:00;FEVEREIRO
ROUBADO;HONDA/CB 300R;2010;AMARELO;27/02/2020 22:00:00;FEVEREIRO
FURTADO;VW/UP CROSS MC;2016;BRANCO;27/02/2020 22:50:00;FEVEREIRO
FURTADO;FIAT/STRADA WORKING;2013;BRANCO;28/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/NOVA SAVEIRO TL MBVS;2019;BRANCO;28/02/2020 00:00:00;FEVEREIRO
ROUBADO;VOLVO/FH 420 4X2T;2019;BRANCO;28/02/2020 03:00:00;FEVEREIRO
FURTADO;VW/NOVO GOL 1.0;2014;BRANCO;28/02/2020 16:00:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;0;PRATA;28/02/2020 16:20:00;FEVEREIRO
FURTADO;VW/GOL MI;1998;VERMELHO;28/02/2020 19:30:00;FEVEREIRO
FURTADO;VW/KOMBI;2012;BRANCO;28/02/2020 20:03:00;FEVEREIRO
FURTADO;HONDA/CBX 250 TWISTER;2004;PRETA;28/02/2020 20:10:00;FEVEREIRO
FURTADO;HONDA/CG 160 START;2020;VERMELHO;28/02/2020 23:30:00;FEVEREIRO
FURTADO;IMP/VW GOL CLI;1996;VERMELHO;29/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/NOVO VOYAGE CL MBV;2017;PRETA;29/02/2020 11:20:00;FEVEREIRO
FURTADO;IMP/GM SILVERADO DLX 4.1;1998;PRETA;29/02/2020 20:00:00;FEVEREIRO
ROUBADO;HONDA/NXR160 BROS ESDD;2019;BRANCO;29/02/2020 20:00:00;FEVEREIRO
FURTADO;GM/CORSA SEDAN PREMIUM;0;PRATA;29/02/2020 20:40:00;FEVEREIRO
FURTADO;HONDA/NXR150 BROS ESD;2012;VERMELHO;29/02/2020 22:30:00;FEVEREIRO
ROUBADO;HONDA/CG 160 FAN ESDI;2017;PRETA;29/02/2020 22:30:00;FEVEREIRO
FURTADO;VW/VOYAGE 1.6L MB5;2020;PRETA;01/03/2020 00:00:00;MARÇO
FURTADO;CHEV/PRISMA 1.4AT LTZ;2014;PRATA;01/03/2020 00:00:00;MARÇO
FURTADO;GM/MONZA GLS;1996;CINZA;01/03/2020 00:00:00;MARÇO
FURTADO;GM/MERIVA MAXX;2005;PRETA;01/03/2020 00:10:00;MARÇO
FURTADO;HONDA/CG 125 TITAN KS;2004;AZUL;01/03/2020 02:00:00;MARÇO
FURTADO;DAFRA/SUPER 100;2009;VERMELHO;01/03/2020 02:00:00;MARÇO
